Product Description,Price Category
"Zawiera m.in. olej tamanu o przeciwbakteryjnych właściwościach oraz nawilżający ekstrakt z solirodu zielnego, kwas lipohydroksylowy wspomagającym regulację poziomu sebum i olejek z drzewa herbacianego oraz geranium. 

Olej konopny, z czarnego kminu, tamanu, olej jojoba, olejowa witamina C, witamina E, olejek z drzewa herbacianego, olej słonecznikowy, koenzym Q10, ekstrakt z solirodu zielnego, olejek geranium, kwas lipohydroksylowy, trigliceryd kaprylowo-kaprynowy.

SKŁADNIKI

olej konopny, niezwykle bogaty w kwas linolowy, lekki i odżywczy składnik, który pomaga również w regulacji poziomu sebum,
olej z czarnego kminu, zawarty w nim tymochinon działa silnie przeciwzapalnie, co pozwoli poradzić sobie z uporczywymi niedoskonałościami,
olej tamanu, wspomoże odnowę twojej skóry, posiada też właściwości przeciwbakteryjne,
witamina C w trwałej i stabilnej postaci, dodaje blasku i młodości skórze,
ekstrakt z solirodu zielnego, działa nawilżająco poprzez stymulację wewnętrznych procesów wiązania wody,
koenzym Q10, zwany „eliksirem młodości”, zwiększa elastyczności skóry,    
kwas lipohydroksylowy, łagodniejsza pochodna kwasu salicylowego naturalnie występującego m.in. w korze wierzby o działaniu wygładzającym i wspomagającym regulację poziomu sebum,
olejek z drzewa herbacianego i geranium wykazujące działanie przeciwzapalne i przeciwbakteryjne, razem tworzą niezwykły duet zwiększający moc działania przeciwdrobnoustrojowego.",1
"Krem po którym skóra jest aksamitnie gładka i mocno nawilżona. Jest połączeniem pięknego zapachu który działa energetyzująco i relaksująco oraz przeciwzmarszczkowego działania. Został opracowany, aby wspierać naturalną regenerację Twojej skóry, a jednocześnie zredukować drobne linie i zmarszczki.

Czego możesz się spodziewać? Konsystencja: lekki krem o delikatnej teksturze. Zapach: ziołowy, z nutą pochodzącą z olejków eterycznych - różanego, geraniowego i lawendowego. Skóra: mocno nawilżona, odżywiona, gładka.",1
"Do masażu należy stosować naturalne olejki np. z opuncji figowej, róży damascenskiej. Płytką można wykonywać również masaż całego ciała który działa leczniczo. Gua sha wykonywany regularnie usuwa złogi toksynowe, poprawia owal twarzy i wspomaga wzrost komórek skóry.

Wymiar: 85mm x 55mm x 0.5mm
Barwa: zielona
Czakra: serca

Jadeit wg medycyny niekonwencjonalnej:

- działa zbawiennie na skórę, włosy, mięśnie, serce
- wzmacnia układ limfatyczny
- pomaga w walce z niedoskonałościami skóry m.in trądzik
- łagodzi infekcje bakteryjne
- eliminuje negatywną energię przywracając równowagę emocjonalną i pewność siebie",1
"Serum Oczy i Usta, odżywia wrażliwe okolice oczu i kącików ust, nadaje im blasku i dostarcza niezbędnych mikroelementów.

Przeciwzmarszczkowe i regenerujące działanie zwartych w serum olei roślinnych tłoczonych na zimno jest dodatkowo wzmocnione ekstraktami ziołowymi i naturalnie występującymi w nich witaminami i związkami mineralnymi.

&nbsp;",1
"Intensywne serum o działaniu ujędrniającym i przeciwzmarszczkowym. Uelastycznia i wzmacnia skórę, stymulując jednocześnie odnowę komórek skóry i hamując proces jej starzenia się. Usuwa toksyny oraz dotlenia skórę, poprawiając jej wygląd, koloryt i strukturę.

Esencjonalne serum, które wzmacnia ścianki naczyń krwionośnych, skutecznie odżywia, i widocznie poprawia kondycję oraz koloryt skóry. Już po kilku dniach zauważysz, że twoja skóra jest gładka, dogłębnie zregenerowana i rozświetlona.

Dodajemy do niego m.in: olej z dzikiej róży - remedium dla skóry suchej i spiętej, skwalan - zapobiegający przedwczesnemu starzeniu się skóry, naturalny środek zmiękczający i łagodzący oraz olejek cyprysowy, który poprawia ukrwienie oraz gospodarkę wodną skóry, a ponadto koi i działa relaksująco. Wyjątkowy zapach serum to zasługa olejku z geranium, który rozbudza zmysły przygotowując je na wyzwania nadchodzącego dnia.

Czego się możesz spodziewać? Konsystencja: lekki olejek. Zapach: kwiatowy z nuta róży. Skóra: wzmocniona, nawilżona, elastyczna o zdrowym kolorycie.",1
"Delikatny żel do oczyszczania skóry tłustej i mieszanej oraz skóry z niedoskonałościami. Opracowany na bazie ekologicznych wód roślinnych oraz naturalnych substancji czynnych, doskonale myje skórę oraz odblokowuje i oczyszcza pory, bez naruszania bariery ochronnej skóry. Działa kojąco i łagodząco na zmiany trądzikowe, redukuje zaskórniki, usuwa nadmiar sebum. Skóra pozostaje świeża i matowa, delikatnie ściągnięta, bez odczucia dyskomfortu i wysuszenia.",1
"Pianka składa się w 100% z naturalnych składników. Zawiera ekstrakty z zielonej herbaty, nagietka i lukrecji, nawilżające fermenty z bambusa, rzodkiewki i kokosa oraz oczyszczające proteiny ryżowe. Szałwia hiszpańska odpowiada za efekt anti-pollution, D-pantenol ma właściwości kojące. Składnikiem wspomagającym regenerację naskórka jest ekstrakt z alg brunatnych i kwas mlekowy. Bazą kosmetyku jest woda pomarańczowa o działaniu odświeżającym i tonizującym.

Działanie: oczyszczenie, nawilżenie, uspokojenie podrażnień. Po umyciu skóra jest odświeżona i elastyczna.

Dla wszystkich rodzajów cer, odpowiednia także dla wegan.",1
"Pasta składa się w 100% z naturalnych składników, takich jak głęboko oczyszczający węgiel aktywny, łagodzący podrażnienia i działający przeciwrodnikowo ekstrakt z zielonej herbaty, zmiękczający skórę olej babassu i skwalan z trzciny cukrowej. Składnikiem pasty wspomagającym regenerację naskórka jest alginat - naturalny polisacharyd pozyskiwany z algi brunatnej. Za nawilżające działanie pasty odpowiadają fermenty z kokosa i rzodkiewki.

Działanie: głębokie oczyszczenie, nawilżenie. Po użyciu skóra jest czysta i aksamitnie gładka.

Pasta jest odpowiednia dla każdego rodzaju cery. Została też przebadana pod kątem cery wrażliwej.",1
"Serum o wyjątkowych właściwościach antybakteryjnych i regenerujących. Polecamy je szczególnie osobom, które potrzebują wsparcia przy problemach skórnych.

Zawarty w nim olej rokitnikowy przyśpiesza proces regeneracji skóry oraz nadaje jej wyjątkowy koloryt a olejek krwawnikowy oczyszcza i wygładza skórę oraz przywraca równowagę hormonalną organizmu. Wykorzystujemy w nim gojące i uzdrawiające właściwości oleju tamanu oraz rodzimy olej konopny, który zmiękcza, uelastycznia i dogłębnie odżywia skórę. Olejek z drzewa herbacianego działa antybakteryjne i odkażająco.

Nasze serum w przeciwieństwie do większości produktów przeznaczonych do cery trądzikowej nie wysusza skóry, ale ją nawilża. Jest niezwykle wydajne - jedna buteleczka wystarczy Ci na 3 miesiące codziennego używania.

Czego się możesz spodziewać? Konsystencja: lekki, dobrze wchłanialny olejek. Zapach: ziołowy z orzeźwiającą nutą tymianku. Działanie: antybakteryjne, gojące, regulujące gospodarkę hormonalną.

Dla kogo? Dla cery trądzikowej, problematycznej jako kosmetyk do codziennej pielęgnacji lub pomoc po kuracji anty-trądzikowej.",1
"Masaż wałeczkiem z kamienia naturalnego niesie za sobą wiele korzyści: naturalny chłód wydzielany przez kamień zamyka pory, zmniejsza się opuchlizna i cienie pod oczami, zwiększa się krążenie krwi. Dodatkowo masaż rozluźnia spięte mięśnie twarzy zmniejszając widoczność drobnych zmarszczek. Masaż ma działanie nie tylko upiększające ale i relaksująco-odprężające.

wymiar masażera: 16cm x 5.5cm
barwa: zielona
okucie: pokryte miedzią (w kolorze różowego złota)
czakra: serca

Jadeit wg medycyny niekonwencjonalnej:

- działa zbawiennie na skórę, włosy, mięśnie, serce
- wzmacnia układ limfatyczny
- pomaga w walce z niedoskonałościami skóry m.in trądzik
- łagodzi infekcje bakteryjne
- eliminuje negatywną energię przywracając równowagę emocjonalną i pewność siebie
",1
"Skoncentrowane serum do twarzy zostało stworzone z myślą o specjalistycznej pielęgnacji cery suchej i bardzo suchej. Potężna dawka 24 składników aktywnych skutecznie redukuje zmarszczki oraz oznaki starzenia.

Serum to unikalne połączenie alg z wodą z lodowca, bogate w minerały i pierwiastki śladowe. Niskocząsteczkowy kwas hialuronowy działa liftingująco zwiększając jędrność skóry. Wyciąg z pereł powstrzymuje odpływ wody z bariery naskórka, znakomicie stymulując jego prawidłowe nawilżenie. Serum bogate jest w ekstrakt z 7 alg, który wzmacnia i rewitalizuje skórę. Unikalny rodzaj algi zielony kawiordostarcza cennych składników odżywczych i jak gąbka przyciąga wilgoć, a później stopniowo uwalnia ją gdy skóra tego potrzebuje. Arginina zapewnia nawilżenie głębszym warstwom skóry oraz wzmacnia barierę lipidową. Ekstrakt z paproci z Nowej Zelandii wpływa na proces odnowy komórkowej. Masło Shea zapewnia skórze delikatny film ochronny a alantoina i pantenol, koją i łagodzą zaczerwienienia. Każda kropla skoncentrowanego serum przywraca skórze siłę i blask.

Każda kropla skoncentrowanego serum przywraca skórze siłę i blask.

Produkt przebadany dermatologicznie i alergologicznie.

Składniki aktywne :
<ul>
 	<li>woda z lodowca – naturalnie bogata w minerały i pierwiastki śladowe</li>
 	<li>ekstrakt z północnoamerykańskich alg – zawiera witaminy z grupy B i aminokwasy, skutecznie redukuje zmarszczki i stymuluje produkcję komórek naskórka</li>
 	<li>kompleks 5 alg – starannie dobrana kompozycja pozwala na spotęgowanie nawilżającego i odżywczego efektu na skórę</li>
 	<li>niskocząsteczkowy kwas hialuronowy – unikalna struktura najlepiej przenika warstwę rogową skóry, tym samym dogłębnie ją nawilżając i liftingując</li>
 	<li>ekstrakt z pereł – stanowi bogactwo białek, aminokwasów oraz składników mineralnych, skutecznie przeciwdziała utracie wody z naskórka</li>
 	<li>kompatybilny ze skórą kompleks hipernawilżający  – uzupełnia braki naturalnych składników nawilżających traconych w skutek użytkowania produktów oczyszczających skórę twarzy</li>
 	<li>wyciąg z paproci z Nowej Zelandii – zapewnia natychmiastowe działanie liftingujące</li>
 	<li>zielony kawior – dzięki zawartości β-glukanu, cząsteczki o podobnej strukturze do kwasu hialuronowego, ta unikalna alga wspomaga działanie przeciwzmarszczkowe i nawilżające</li>
 	<li>arginina – jako naturalny składnik komórkowy wzmacnia barierę lipidową</li>
 	<li>masło shea – przyspiesza gojenie podrażnień i łagodzi zmiany alergiczne</li>
 	<li>pantenol – prekursor witaminy B5, nadaje uczucie gładkości skóry, a także wykazuje działanie przeciwzapalne oraz przyspiesza proces regeneracji naskórka</li>
 	<li>alantoina – wykazuje właściwości nawilżające, kojące i regeneracyjne</li>
</ul>",1
"Enzymy delikatnie i skutecznie usuwają zrogowaciałe komórki naskórka pozostawiając skórę oczyszczoną i wygładzoną. Poprawiają jej elastyczność poprzez regenerację komórek skóry.

Algi zawarte w peelingu odżywiają i nawilżają skórę twarzy a wyciąg z jagód pieprzu tasmańskiego uszczelnia naczynia krwionośne, działa przeciwzapalnie, redukuje zaczerwienienia, obrzęki i uczucie pieczenia.

Korzyści
- peeling dzięki kompleksowi trzech enzymów z żurawiny, papai i mango usuwa zrogowaciałe komórki naskórka twarzy pozostawiając ją oczyszczoną
- kompleks 5 alg odżywia i nawilża skórę
- pieprz tasmański działa przeciwzapalnie, redukuje zaczerwienienia, obrzęki i uczucie pieczenia
- woda z lodowca nawilża i oczyszcza
- peeling regularnie stosowany przyczynia się do redukcji zmarszczek, wyrównuje koloryt i rozświetla skórę twarzy

Wskazania:
Peeling idealny jest dla każdego typu skóry, również osób z cerą wrażliwą. Dla osób poszukujących delikatnego ale zarazem skutecznego oczyszczania i wygładzenia skóry twarzy. Peeling w formie musu idealnie utrzymuje się na twarzy a po zmyciu skóra jest promienna i elastyczna. ",1
"Krem pod oczy Algoeye stworzony został z myślą o zaawansowanej i naturalnej pielęgnacji delikatnej skóry pod oczami. Unikalne połączenie wody z lodowca norweskiego, siedmiu rodzajów alg morskich oraz ekstraktów i olejków roślinnych wpływa na zmniejszenie obrzęków oraz cieni pod oczami. Niskocząsteczkowy kwas hialuronowy wypełnia zmarszczki od środka oraz znacząco wpływa na ich zmniejszenie. Wyjątkowy składnik Corneosticker tworzy po aplikacji „drugą skórę”, działając jak aktywny opatrunek, odnawia i poprawia wygląd skóry, wygładza, rozjaśnia i redukuje niedoskonałości. Kofeina zawarta w kremie zwiększa mikrokrążenie co widocznie wpływa na redukcję obrzęków i oznak zmęczenia. Zaawansowany składnik Aldavine™5X składający się z kalibrowanego związku unikalnych polisacharydów uzyskiwanych z glonów stanowi silną kosmetyczną substancję czynną wpływającą na znaczącą redukcję cieni pod oczami. Niacinamide (wit. B3) zawarta w kremie jest cenionym składnikiem aktywnym wpływającym na syntezę kolagenu, działającym odmładzająco i przeciwzmarszczkowo. Olejki jojoba oraz olejek z awokado łagodzą podrażnienia, nawilżają, działają przeciwzapalnie, neutralizują działanie wolnych rodników odpowiedzialnych za szybsze powstawanie zmarszczek. Zielony kawior, unikalna alga, wspomaga działanie przeciwzmarszczkowe a wyciąg z paproci z Nowej Zelandii działa liftingująco.

Produkt przebadany dermatologicznie.",1
"Delikatny, suchy olejek który dogłębnie nawilża i wygładza skórę. Działa antyoksydacyjnie i stymuluje regenerację tkanek. Serum nawilżające szybko się wchłania, delikatnie ściąga, nie pozostawia na skórze tłustego filmu.

Olej z awokado to źródło witamin i nienasyconych kwasów tłuszczowych, skutecznie nawilża i odżywia skórę. Skwalan z trzciny cukrowej wygładza, nawilża i zmiękcza skórę. Jest również antyoksydantem, chroniącym lipidowe struktury skóry przed utlenianiem i wolnymi rodnikami. Kwas hialuronowy, zwany eliksirem młodości, skutecznie nawilża, ujędrnia i poprawia elastyczność skóry.

W naszym serum wykorzystujemy połączenie olejków palmarozowego i z drzewa sandałowego, które intensywnie ujędrniają, nawilżają i zapobiegają powstawaniu zmarszczek mimicznych. Dodatkową zaletą jest ich zapach, który uspokaja, rozluźnia i działa antydepresyjnie

Czego się możesz spodziewać? Konsystencja: bardzo lekki, dobrze wchłanialny olejek. Zapach: świeży, ziołowy. Działanie: nawilżające, odżywcze, ochronne, ujędrniające.",1
"Skoncentrowane serum do twarzy zostało stworzone z myślą o specjalistycznej pielęgnacji cery tłustej i mieszanej. Potężna dawka 18 składników aktywnych skutecznie redukuje zmarszczki oraz oznaki starzenia.

Unikalne połączenie alg z wodą z lodowca, bogate w minerały i pierwiastki śladowe, umacnia skórę oraz normalizuje pracę gruczołów wydzielniczych. Niskocząsteczkowy kwas hialuronowy zwiększa poziom wygładzenia, działa liftingująco zwiększając jędrność skóry. Wyciąg z pereł działa antybakteryjnie, powstrzymuje odpływ wody z bariery naskórka. Ekstrakt z 7 alg wzmacnia i rewitalizuje skórę oraz łagodzi podrażnienia. Wyjątkowy rodzaj algi – zielony kawior – dostarcza cennych składników odżywczych i jak gąbka przyciąga wilgoć, a później stopniowo ją uwalnia, gdy skóra tego potrzebuje. Arginina, zapewnia nawilżenie głębszym warstwom skóry oraz wzmacnia barierę lipidową.

Każda kropla skoncentrowanego serum przywraca skórze siłę i blask.

Produkt przebadany dermatologicznie i alergologicznie.

Składniki aktywne :
<ul>
 	<li>woda z lodowca – naturalnie bogata w minerały i pierwiastki śladowe</li>
 	<li>­­ekstrakt z północnoamerykańskich alg –  zawiera witaminy z grupy B i aminokwasy, skutecznie redukuje zmarszczki i stymuluje produkcję komórek naskórka</li>
 	<li>kompleks 5 alg – starannie dobrana kompozycja pozwala na spotęgowanie nawilżającego i odżywczego efektu na skórę</li>
 	<li>niskocząsteczkowy kwas hialuronowy – unikalna struktura najlepiej przenika warstwę rogową skóry, tym samym dogłębnie ją nawilżając i liftingując</li>
 	<li>ekstrakt z pereł – stanowi bogactwo białek, aminokwasów oraz składników mineralnych, skutecznie przeciwdziała utracie wody z naskórka</li>
 	<li>kompatybilny ze skórą kompleks hipernawilżający – uzupełnia braki naturalnych składników nawilżających, traconych w skutek użytkowania produktów oczyszczających skórę twarzy</li>
 	<li>zielony kawior – dzięki zawartości β-glukanu, cząsteczki o podobnej strukturze do kwasu hialuronowego, ta unikalna alga wspomaga działanie przeciwzmarszczkowe i nawilżające</li>
 	<li>arginina – jako naturalny składnik komórkowy wzmacnia barierę lipidową</li>
</ul>",1
"Na bazie naturalnych olei i wosków, zawiera substancje nawilżające (niacynamid, skwalan), regenerujące (alantoinę) oraz probiotyczne kultury bifidowe. Koi, nawilża i regeneruje wysuszoną skórę. Redukuje zaczerwienienia oraz niedoskonałości, przywraca równowagę skórze podrażnionej.",1
"Aksamitny i bogaty preparat do codziennej pielęgnacji skóry suchej i wrażliwej, opracowany na bazie ekologicznych wód roślinnych oraz specjalnie wyselekcjonowanych organicznych olejów i naturalnych ekstraktów. Optymalnie nawilża naskórek, zabezpieczając go przed utratą wody i redukując uczucie nieprzyjemnego ściągnięcia skóry. Doskonale ujędrnia skórę, wygładza zmarszczki, niweluje drobne linie i nierówności, neutralizuje aktywność wolnych rodników, opóźniając proces starzenia się skóry. Pobudza produkcję beta-endorfin w skórze, zapewniając jej doskonałe odprężenie i relaks, niweluje skutki stresu i zmęczenia, pozytywnie wpływając na ogólne samopoczucie. Skóra pozostaje idealnie wygładzona, elastyczna i sprężysta, przepełniona zdrowiem i energią witalną.",1
"Aksamitny krem do codziennej pielęgnacji cery normalnej i wrażliwej, opracowany na bazie ekologicznych wód roślinnych, organicznych olejów oraz naturalnych ekstraktów. Stanowi doskonały system nawadniający, dopasowujący się do indywidualnych potrzeb skóry - stopniowo uwalnia substancje nawilżające, pomagając zachować optymalny poziom wilgotności przez 24 godziny oraz chroniąc naskórek przed utratą wody. Jako źródło czynników odżywczych, łagodzących i przeciwutleniających poprawia kondycję i wygląd skóry, zabezpiecza ją przed procesem starzenia się. Drobne linie i nierówności zostają wygładzone, skóra zachwyca elastycznością, sprężystością oraz promiennym wyglądem.",1
"Zawiera m.in. olej cacay o działaniu przeciwstarzeniowym, nawilżający ekstrakt z solirodu zielnego, rozświetlającą olejową witaminę C, koenzym Q10 wpływający na zwiększenie elastyczności skóry, kwas lipohydroksylowy regulujący wydzielanie sebum.

Olej konopny, z pietruszki, cacay, olejowa witamina C, olej jojoba, witamina E, olej słonecznikowy, koenzym Q10, ekstrakt z solirodu zielnego, kwas lipohydroksylowy, absolut jaśminowy, trigliceryd kaprylowo-kaprynowy.

SKŁADNIKI

olej konopny, niezwykle bogaty w kwas linolowy, lekki i odżywczy składnik, który pomaga również w regulacji poziomu sebum,
olej z pietruszki, zawiera unikalny kwas petroselinowy, który wpływa na poprawę kondycji skóry,
olej cacay, niezwykły koktajl antyoksydacyjny, bogaty w retinol o silnym działaniu przeciwstarzeniowym,
witamina C w trwałej i stabilnej postaci, dodaje blasku i młodości skórze,
ekstrakt z solirodu zielnego, działa nawilżająco poprzez stymulację wewnętrznych procesów wiązania wody,
koenzym Q10, zwany „eliksirem młodości”, zwiększa elastyczności skóry,
absolut jaśminowy, który otuli Twoje zmysły.",1
"Masaż wałeczkiem z kamienia naturalnego niesie za sobą wiele korzyści: naturalny chłód wydzielany przez kamień zamyka pory, zmniejsza się opuchlizna i cienie pod oczami, zwiększa się krążenie krwi. Dodatkowo masaż rozluźnia spięte mięśnie twarzy zmniejszając widoczność drobnych zmarszczek. Masaż ma działanie nie tylko upiększające ale i relaksująco-odprężające.

wymiar masażera: 16cm x 5.5cm
barwa: czarna z połyskiem
okucie: pokryte miedzią (w kolorze różowego złota)
czakra: podstawy

Czarny Obsydian wg medycyny niekonwencjonalnej:

- dociera do źródeł dolegliwości pozwalając rozpoznać przyczyny
- chroni przed negatywną energią i złym spojrzeniem
- moc kamienia wpływa na sferę duchową
- pomaga zwalczać złe myśli, wpływa na pozytywne myślenie",1
"Stwórz swój własny rytuał pielęgnacyjny za pomocą luksusowego masażera do twarzy CRYSTALLOVE® MEN. Masażer, wyposażony w dwie duże końcówki masujące, daje natychmiastowy efekt masażu oraz drenażu limfatycznego, zmniejsza zmarszczki i drobne linie, jednocześnie liftingując i ujędrniając skórę. Karbowana powierzchnia 3D, poprzez stymulacje punktów energetycznych znajdujących się na twarzy, odblokowuje zastoje limfatyczne i poprawia cyrkulacje krwi dzięki czemu cera szybko staje się odżywiona i pełna blasku. Naturalny chłód kamienia, z którego wykonany jest masażer, redukuje opuchliznę i cienie pod oczami. Idealny do wszystkich typów cery.

wymiar: 17cm x 5.5cm
barwa: czarna z połyskiem
okucie: w kolorze różowego złota (pokryte miedzią co gwarantuje trwałość)
czakra: podstawy
opakowanie: eleganckie pudełko CRYSTALLOVE® MEN wraz z instrukcją wykonywania masażu
CZARNY OBSYDIAN wg MEDYCYNY NIEKONWENCJONALNEJ:

potęguje męskie cechy
posiada właściwości łagodzące ból i dolegliwości
chroni przed negatywną energią i złym spojrzeniem
pomaga zwalczać złe myśli wspomagając pozytywne myślenie",1
"Doskonały preparat oczyszczający, polecany do każdego rodzaju skóry. Skutecznie usuwa zanieczyszczenia oraz martwe komórki naskórka, odblokowuje pory, pozwalając skórze na lepszą absorbcję składników aktywnych Twojego ulubionego kremu. Zawiera organiczny puder z ryżu oraz drobinki zmielonego kwarcu, które doskonale radzą sobie z usuwaniem suchych i zrogowaciałych fragmentów naskórka. Specjalnie dobrane aktywne kompleksy roślinne oraz organiczne oleje z pierwszego tłoczenia działają łagodząco i odżywczo na skórę. Naskórek pozostaje aksamitnie gładki i miękki w dotyku, idealnie przygotowany do kolejnych zabiegów pielęgnacyjnych.",1
"NOWA FORMUŁA 

Od teraz prezentujemy Wam nasz NOWY eliksir. Bardzo podobny do poprzednika, z WIĘKSZYM stężeniem komórek macierzystych z neroli i potrójnych peptydów! 

Luksusowa esencja do zadań specjalnych

Unikalna formuła eliksiru natychmiastowo przywraca skórze wilgotność, gładkość i sprężystość. Eliksir zwiększa nawilżenia skóry aż o 80%! Przynosi ukojenie nawet ekstremalnie suchej skórze, a także tłustej, gdyż posiada bardzo lekką, wodną formułę. Nie zawiera fazy olejowej, tłuszczów, lecz bogaty jest w składniki nawilżające skórę.

Kompleks peptydowy przyspiesza proces transportu składników aktywnych w głąb skóry. Eliksir zawiera komórki macierzyste z neroli, czyli gorzkiej pomarańczy. Wysokie stężenie kwasu hialuronowego gwarantuje skórze sprężystość, elastyczność i spłycenie drobnych zmarszczek.

DZIAŁANIE

Jego podstawowym działaniem jest zwiększenie efektywności działania kremów, dlatego jest to duet niezawodny

Maksymalnie nawadnia i regeneruje komórki

Poprawia mikrokrążenie skóry

Przenosi składniki aktywne błyskawicznie w głąb skóry

Chroni przed działaniem wolnych rodników

Działa antyoksydacyjnie

&nbsp;

DLA KOGO?

Produkt bezpieczny dla każdego typu i wieku skóry

Specjalnie polecany osobom ze skórą suchą

Produkt może być stosowany przez osoby o cerze ze skłonnościami do podrażnień",1
"Doskonały preparat oczyszczająco-regulujący do skóry tłustej i mieszanej, opracowany na bazie naturalnej, białej glinki, ekologicznych wód roślinnych oraz roślinnych substancji czynnych. Skutecznie absorbuje i niweluje zanieczyszczenia, toksyny, nadmiar sebum, zapobiegając przetłuszczaniu i świeceniu się skóry oraz powstawaniu zaskórników i innych niedoskonałości. W widoczny sposób ściąga rozszerzone pory, wygładza i regeneruje skórę. Nadaje jej jedwabistą gładkość i zdrowszy wygląd. Pozostawia skórę miękką i matową. Nie podrażnia naskórka.",1
"Aksamitny i bogaty krem do codziennej pielęgnacji skóry suchej i bardzo suchej, opracowany na bazie ekologicznych wód roślinnych, organicznych olejów oraz naturalnych ekstraktów. Intensywnie nawilża, wiąże wodę w naskórku, tworzy długotrwałe rezerwy wilgoci, likwidując odczucie spięcia i dyskomfortu. Drobne linie i nierówności ulegają wygładzeniu, skóra zostaje pobudzona do regeneracji, zabezpieczona przed aktywnością wolnych rodników. Wzmocniony płaszcz lipidowy chroni przed utratą wilgotności oraz negatywnym działaniem czynników środowiska zewnętrznego. Skóra odzyskuje równowagę, staje się elastyczna, gładka i miękka w dotyku, zachwyca naturalnym blaskiem i witalnością.",1
"Zawiera m.in. olej tamanu o przeciwbakteryjnych właściwościach oraz nawilżający ekstrakt z solirodu zielnego, kwas lipohydroksylowy wspomagającym regulację poziomu sebum i olejek z drzewa herbacianego oraz geranium. 

Olej konopny, z czarnego kminu, tamanu, olej jojoba, olejowa witamina C, witamina E, olejek z drzewa herbacianego, olej słonecznikowy, koenzym Q10, ekstrakt z solirodu zielnego, olejek geranium, kwas lipohydroksylowy, trigliceryd kaprylowo-kaprynowy.

SKŁADNIKI

olej konopny, niezwykle bogaty w kwas linolowy, lekki i odżywczy składnik, który pomaga również w regulacji poziomu sebum,
olej z czarnego kminu, zawarty w nim tymochinon działa silnie przeciwzapalnie, co pozwoli poradzić sobie z uporczywymi niedoskonałościami,
olej tamanu, wspomoże odnowę twojej skóry, posiada też właściwości przeciwbakteryjne,
witamina C w trwałej i stabilnej postaci, dodaje blasku i młodości skórze,
ekstrakt z solirodu zielnego, działa nawilżająco poprzez stymulację wewnętrznych procesów wiązania wody,
koenzym Q10, zwany „eliksirem młodości”, zwiększa elastyczności skóry,    
kwas lipohydroksylowy, łagodniejsza pochodna kwasu salicylowego naturalnie występującego m.in. w korze wierzby o działaniu wygładzającym i wspomagającym regulację poziomu sebum,
olejek z drzewa herbacianego i geranium wykazujące działanie przeciwzapalne i przeciwbakteryjne, razem tworzą niezwykły duet zwiększający moc działania przeciwdrobnoustrojowego.",1
"Krem po którym skóra jest aksamitnie gładka i mocno nawilżona. Jest połączeniem pięknego zapachu który działa energetyzująco i relaksująco oraz przeciwzmarszczkowego działania. Został opracowany, aby wspierać naturalną regenerację Twojej skóry, a jednocześnie zredukować drobne linie i zmarszczki.

Czego możesz się spodziewać? Konsystencja: lekki krem o delikatnej teksturze. Zapach: ziołowy, z nutą pochodzącą z olejków eterycznych - różanego, geraniowego i lawendowego. Skóra: mocno nawilżona, odżywiona, gładka.",1
"Do masażu należy stosować naturalne olejki np. z opuncji figowej, róży damascenskiej. Płytką można wykonywać również masaż całego ciała który działa leczniczo. Gua sha wykonywany regularnie usuwa złogi toksynowe, poprawia owal twarzy i wspomaga wzrost komórek skóry.

Wymiar: 85mm x 55mm x 0.5mm
Barwa: zielona
Czakra: serca

Jadeit wg medycyny niekonwencjonalnej:

- działa zbawiennie na skórę, włosy, mięśnie, serce
- wzmacnia układ limfatyczny
- pomaga w walce z niedoskonałościami skóry m.in trądzik
- łagodzi infekcje bakteryjne
- eliminuje negatywną energię przywracając równowagę emocjonalną i pewność siebie",1
"Delikatny w konsystencji i skuteczny w działaniu organiczny krem NAFFI dogłębnie nawilża, pielęgnuje i odżywia nawet najwrażliwszą skórę twarzy. Wzmacnia ścianki naczyń krwionośnych, uelastycznia dodatkowo wyrównując koloryt skóry. Łagodzi podrażnienia i przyspiesza regenerację naskórka. Nie pozostawia tłustego filtru na skórze. Świetnie nadaje się pod makijaż.

Dodajemy do niego m.in: bogaty w witaminy olej z awokado źródło nienasyconych kwasów tłuszczowych, aminokwasów i protein, który odżywia skórę oraz przeciwdziała parowaniu z niej wody, olej z pachnotki posiadający bardzo silne właściwości antyoksydacyjne, przyspieszający produkcję kolagenu i elastyny oraz olej z rokitnika - dzięki swoim niezwykłym właściwościom leczniczym zwany ""złotem Syberii"". To źródło witamin C i E - hamuje procesy starzenia skóry poprawia ukrwienie oraz zapobiega powstawaniu przebarwień.

Czego możesz się spodziewać? Konsystencja: lekki krem o delikatnej teksturze. Zapach: intensywny ziołowy, z nutą pochodzącą z olejków eterycznych - lawendowego, cytrynowego i geraniowego. Skóra: mocno nawilżona, odżywiona, gładka, o zdrowym odcieniu.",1
"Pielęgnuje, chroni przed promieniowaniem UV, ma lekki beżowy neutralny kolor, wyrównujący koloryt. Lekka, matująca formuła chroni skórę (twarzy, szyi i dekoltu) przed fotostarzeniem. Odpowiedni do skóry wrażliwej. Niezastąpiony jako filtr miejski.",1
